"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay"
"5057","2759","CWT+DWT","T27","24",0.27,24
"5058","2759","CWT+DWT","T27","38",0.361,38
"5059","2759","CWT+DWT","T27","46",0.711,46
"5060","2759","CWT+DWT","T27","54",1.094,54
"5061","2759","CWT+DWT","T27","60",1.313,60
"5062","2759","CWT+DWT","T27","67",1.377,67
"5063","2761","CWT+DWT","T27","11",0.17,11
"5064","2761","CWT+DWT","T27","18",0.166,18
"5065","2761","CWT+DWT","T27","24",0.163,24
"5066","2761","CWT+DWT","T27","38",0.234,38
"5067","2761","CWT+DWT","T27","46",0.48,46
"5068","2761","CWT+DWT","T27","54",1.059,54
"5069","2761","CWT+DWT","T27","60",1.003,60
"5070","2761","CWT+DWT","T27","67",1.179,67
"5071","2764","CWT+DWT","T27","11",0.222,11
"5072","2764","CWT+DWT","T27","18",0.23,18
"5073","2764","CWT+DWT","T27","24",0.451,24
"5074","2764","CWT+DWT","T27","38",1.016,38
"5075","2764","CWT+DWT","T27","46",2.529,46
"5076","2764","CWT+DWT","T27","54",2.796,54
"5077","2764","CWT+DWT","T27","60",3.056,60
"5078","2764","CWT+DWT","T27","67",3.037,67
"5079","2765","CWT+DWT","T27","11",0.108,11
"5080","2765","CWT+DWT","T27","18",0.175,18
"5081","2765","CWT+DWT","T27","24",0.211,24
"5082","2765","CWT+DWT","T27","38",0.459,38
"5083","2765","CWT+DWT","T27","46",1.076,46
"5084","2765","CWT+DWT","T27","54",1.398,54
"5085","2765","CWT+DWT","T27","60",1.61,60
"5086","2765","CWT+DWT","T27","67",1.682,67
"5087","2766","CWT+DWT","T27","11",0.09,11
"5088","2766","CWT+DWT","T27","18",0.097,18
"5089","2766","CWT+DWT","T27","24",0.177,24
"5090","2766","CWT+DWT","T27","38",0.161,38
"5091","2766","CWT+DWT","T27","46",0.518,46
"5092","2766","CWT+DWT","T27","54",0.611,54
"5093","2766","CWT+DWT","T27","60",0.757,60
"5094","2766","CWT+DWT","T27","67",0.688,67
"5095","2767","CWT+DWT","T27","11",0.181,11
"5096","2767","CWT+DWT","T27","18",0.15,18
"5097","2768","CWT+DWT","T27","11",0.224,11
"5098","2768","CWT+DWT","T27","18",0.228,18
"5099","2768","CWT+DWT","T27","24",0.2,24
"5100","2768","CWT+DWT","T27","38",0.131,38
"5101","2768","CWT+DWT","T27","46",0.398,46
"5102","2768","CWT+DWT","T27","54",0.461,54
"5103","2768","CWT+DWT","T27","60",0.651,60
"5104","2768","CWT+DWT","T27","67",0.601,67
"5105","2769","CWT+DWT","T27","11",0.263,11
"5106","2769","CWT+DWT","T27","18",0.27,18
"5107","2769","CWT+DWT","T27","24",0.332,24
"5108","2769","CWT+DWT","T27","38",0.526,38
"5109","2769","CWT+DWT","T27","46",1.159,46
"5110","2769","CWT+DWT","T27","54",1.544,54
"5111","2769","CWT+DWT","T27","60",1.693,60
"5112","2769","CWT+DWT","T27","67",1.671,67
"5113","2770","CWT+DWT","T27","11",0.247,11
"5114","2770","CWT+DWT","T27","18",0.235,18
"5115","2770","CWT+DWT","T27","24",0.254,24
"5116","2770","CWT+DWT","T27","38",0.458,38
"5117","2770","CWT+DWT","T27","46",0.874,46
"5118","2770","CWT+DWT","T27","54",0.975,54
"5119","2770","CWT+DWT","T27","60",1.386,60
"5120","2770","CWT+DWT","T27","67",1.279,67
"5121","2771","CWT+DWT","T27","11",0.229,11
"5122","2771","CWT+DWT","T27","18",0.243,18
"5123","2771","CWT+DWT","T27","24",0.392,24
"5124","2771","CWT+DWT","T27","38",0.986,38
"5125","2771","CWT+DWT","T27","46",2.277,46
"5126","2771","CWT+DWT","T27","54",1.803,54
"5127","2771","CWT+DWT","T27","60",1.766,60
"5128","2771","CWT+DWT","T27","67",2.417,67
"5129","2772","CWT+DWT","T27","11",0.227,11
"5130","2772","CWT+DWT","T27","18",0.116,18
"5131","2772","CWT+DWT","T27","24",0.179,24
"5132","2772","CWT+DWT","T27","38",0.186,38
"5133","2772","CWT+DWT","T27","46",0.373,46
"5134","2772","CWT+DWT","T27","54",0.283,54
"5135","2772","CWT+DWT","T27","60",0.325,60
"5136","2772","CWT+DWT","T27","67",0.257,67
"5137","2777","CWT+DWT","T27","11",0.283,11
"5138","2777","CWT+DWT","T27","18",0.238,18
"5139","2777","CWT+DWT","T27","24",0.282,24
"5140","2777","CWT+DWT","T27","38",0.432,38
"5141","2777","CWT+DWT","T27","46",1.076,46
"5142","2777","CWT+DWT","T27","54",0.997,54
"5143","2777","CWT+DWT","T27","60",0.942,60
"5144","2777","CWT+DWT","T27","67",1.01,67
"5145","2778","CWT+DWT","T27","11",0.056,11
"5146","2778","CWT+DWT","T27","18",0.25,18
"5147","2778","CWT+DWT","T27","24",0.513,24
"5148","2778","CWT+DWT","T27","38",0.786,38
"5149","2778","CWT+DWT","T27","46",1.43,46
"5150","2778","CWT+DWT","T27","54",1.193,54
"5151","2778","CWT+DWT","T27","60",1.203,60
"5152","2778","CWT+DWT","T27","67",1.171,67
"5153","2784","CWT+DWT","T27","11",0.19,11
"5154","2784","CWT+DWT","T27","18",0.178,18
"5155","2784","CWT+DWT","T27","24",0.249,24
"5156","2784","CWT+DWT","T27","38",0.175,38
"5157","2784","CWT+DWT","T27","46",0.412,46
"5158","2784","CWT+DWT","T27","54",0.416,54
"5159","2784","CWT+DWT","T27","60",0.459,60
"5160","2784","CWT+DWT","T27","67",0.554,67
"5161","2785","CWT+DWT","T27","11",0.102,11
"5162","2785","CWT+DWT","T27","18",0.183,18
"5163","2785","CWT+DWT","T27","24",0.181,24
"5164","2785","CWT+DWT","T27","38",0.229,38
"5165","2785","CWT+DWT","T27","46",0.451,46
"5166","2785","CWT+DWT","T27","54",0.553,54
"5167","2785","CWT+DWT","T27","60",0.54,60
"5168","2785","CWT+DWT","T27","67",0.711,67
"5169","2787","CWT+DWT","T27","11",0.287,11
"5170","2787","CWT+DWT","T27","18",0.338,18
"5171","2787","CWT+DWT","T27","24",0.512,24
"5172","2787","CWT+DWT","T27","38",0.82,38
"5173","2787","CWT+DWT","T27","46",1.508,46
"5174","2787","CWT+DWT","T27","54",1.392,54
"5175","2787","CWT+DWT","T27","60",1.18,60
"5176","2787","CWT+DWT","T27","67",1.338,67
"5177","2788","CWT+DWT","T27","11",0.123,11
"5178","2788","CWT+DWT","T27","18",0.052,18
"5179","2789","CWT+DWT","T27","11",0.119,11
"5180","2789","CWT+DWT","T27","18",0.128,18
"5181","2789","CWT+DWT","T27","24",0.119,24
"5182","2789","CWT+DWT","T27","38",0.099,38
"5183","2789","CWT+DWT","T27","46",0.136,46
"5184","2789","CWT+DWT","T27","54",0.154,54
"5185","2789","CWT+DWT","T27","60",0.171,60
"5186","2789","CWT+DWT","T27","67",0.169,67
"5187","2790","CWT+DWT","T27","11",0.082,11
"5188","2790","CWT+DWT","T27","18",0.112,18
"5189","2790","CWT+DWT","T27","24",0.071,24
"5190","2798","CWT+DWT","T27","11",0.161,11
"5191","2798","CWT+DWT","T27","18",0.173,18
"5192","2798","CWT+DWT","T27","24",0.285,24
"5193","2798","CWT+DWT","T27","38",0.233,38
"5194","2798","CWT+DWT","T27","46",0.59,46
"5195","2798","CWT+DWT","T27","54",0.946,54
"5196","2798","CWT+DWT","T27","60",1.133,60
"5197","2798","CWT+DWT","T27","67",1.187,67
"5198","2800","CWT+DWT","T27","11",0.16,11
"5199","2800","CWT+DWT","T27","18",0.157,18
"5200","2800","CWT+DWT","T27","24",0.299,24
"5201","2800","CWT+DWT","T27","38",0.585,38
"5202","2800","CWT+DWT","T27","46",0.784,46
"5203","2800","CWT+DWT","T27","54",0.902,54
"5204","2800","CWT+DWT","T27","60",0.921,60
"5205","2800","CWT+DWT","T27","67",1.18,67
"5206","2803","CWT+DWT","T27","11",0.102,11
"5207","2803","CWT+DWT","T27","18",0.186,18
"5208","2803","CWT+DWT","T27","24",0.107,24
"5209","2803","CWT+DWT","T27","38",0.101,38
"5210","2803","CWT+DWT","T27","46",0.21,46
"5211","2803","CWT+DWT","T27","54",0.265,54
"5212","2803","CWT+DWT","T27","60",0.291,60
"5213","2803","CWT+DWT","T27","67",0.32,67
"5214","2804","CWT+DWT","T27","11",0.06,11
"5215","2804","CWT+DWT","T27","18",0.195,18
"5216","2804","CWT+DWT","T27","24",0.311,24
"5217","2804","CWT+DWT","T27","38",0.191,38
"5218","2804","CWT+DWT","T27","46",0.323,46
"5219","2804","CWT+DWT","T27","54",0.358,54
"5220","2804","CWT+DWT","T27","60",0.328,60
"5221","2804","CWT+DWT","T27","67",0.302,67
"5222","2805","CWT+DWT","T27","11",0.158,11
"5223","2805","CWT+DWT","T27","18",0.117,18
"5224","2805","CWT+DWT","T27","24",0.064,24
"5225","2805","CWT+DWT","T27","38",0.115,38
"5226","2805","CWT+DWT","T27","46",0.208,46
"5227","2805","CWT+DWT","T27","54",0.243,54
"5228","2805","CWT+DWT","T27","60",0.236,60
"5229","2805","CWT+DWT","T27","67",0.332,67
"5230","2806","CWT+DWT","T27","11",0.144,11
"5231","2806","CWT+DWT","T27","18",0.132,18
"5232","2806","CWT+DWT","T27","24",0.148,24
"5233","2806","CWT+DWT","T27","38",0.124,38
"5234","2806","CWT+DWT","T27","46",0.248,46
"5235","2806","CWT+DWT","T27","54",0.349,54
"5236","2806","CWT+DWT","T27","60",0.447,60
"5237","2806","CWT+DWT","T27","67",0.444,67
"5238","2807","CWT+DWT","T27","11",0.12,11
"5239","2807","CWT+DWT","T27","18",0.219,18
"5240","2807","CWT+DWT","T27","24",0.172,24
"5241","2807","CWT+DWT","T27","38",0.394,38
"5242","2807","CWT+DWT","T27","46",0.537,46
"5243","2807","CWT+DWT","T27","54",0.576,54
"5244","2807","CWT+DWT","T27","60",0.479,60
"5245","2807","CWT+DWT","T27","67",0.597,67
"5246","2808","CWT+DWT","T27","11",0.109,11
"5247","2808","CWT+DWT","T27","18",0.186,18
"5248","2808","CWT+DWT","T27","24",0.219,24
"5249","2808","CWT+DWT","T27","38",0.119,38
"5250","2808","CWT+DWT","T27","46",0.242,46
"5251","2808","CWT+DWT","T27","54",0.248,54
"5252","2808","CWT+DWT","T27","60",0.252,60
"5253","2808","CWT+DWT","T27","67",0.258,67
"5254","2809","CWT+DWT","T27","11",0.129,11
"5255","2809","CWT+DWT","T27","18",0.221,18
"5256","2809","CWT+DWT","T27","24",0.232,24
"5257","2809","CWT+DWT","T27","38",0.308,38
"5258","2809","CWT+DWT","T27","46",0.571,46
"5259","2809","CWT+DWT","T27","54",0.679,54
"5260","2809","CWT+DWT","T27","60",0.756,60
"5261","2809","CWT+DWT","T27","67",0.907,67
"5262","2811","CWT+DWT","T27","11",0.193,11
"5263","2811","CWT+DWT","T27","18",0.263,18
"5264","2811","CWT+DWT","T27","24",0.382,24
"5265","2811","CWT+DWT","T27","38",0.571,38
"5266","2811","CWT+DWT","T27","46",1.353,46
"5267","2811","CWT+DWT","T27","54",1.543,54
"5268","2811","CWT+DWT","T27","60",1.961,60
"5269","2811","CWT+DWT","T27","67",1.963,67
"5270","2812","CWT+DWT","T27","11",0.179,11
"5271","2812","CWT+DWT","T27","18",0.112,18
"5272","2812","CWT+DWT","T27","24",0.247,24
"5273","2812","CWT+DWT","T27","38",0.484,38
"5274","2812","CWT+DWT","T27","46",1.473,46
"5275","2812","CWT+DWT","T27","54",1.435,54
"5276","2812","CWT+DWT","T27","60",1.746,60
"5277","2812","CWT+DWT","T27","67",1.892,67
"5278","2815","CWT+DWT","T27","11",0.046,11
"5279","2815","CWT+DWT","T27","18",0.036,18
"5280","2815","CWT+DWT","T27","24",0.106,24
"5281","2815","CWT+DWT","T27","38",0.092,38
"5282","2815","CWT+DWT","T27","46",0.37,46
"5283","2815","CWT+DWT","T27","54",0.259,54
"5284","2815","CWT+DWT","T27","60",0.237,60
"5285","2815","CWT+DWT","T27","67",0.267,67
"5286","2816","CWT+DWT","T27","11",0.166,11
"5287","2816","CWT+DWT","T27","18",0.207,18
"5288","2816","CWT+DWT","T27","24",0.2,24
"5289","2816","CWT+DWT","T27","38",0.403,38
"5290","2816","CWT+DWT","T27","46",0.737,46
"5291","2816","CWT+DWT","T27","54",0.766,54
"5292","2816","CWT+DWT","T27","60",0.96,60
"5293","2816","CWT+DWT","T27","67",1.519,67
"5294","2817","CWT+DWT","T27","11",0.21,11
"5295","2817","CWT+DWT","T27","18",0.206,18
"5296","2817","CWT+DWT","T27","24",0.203,24
"5297","2818","CWT+DWT","T27","11",0.216,11
"5298","2818","CWT+DWT","T27","18",0.217,18
"5299","2818","CWT+DWT","T27","24",0.267,24
"5300","2819","CWT+DWT","T27","11",0.146,11
"5301","2819","CWT+DWT","T27","18",0.173,18
"5302","2819","CWT+DWT","T27","24",0.273,24
"5303","2819","CWT+DWT","T27","38",0.686,38
"5304","2819","CWT+DWT","T27","46",1.87,46
"5305","2819","CWT+DWT","T27","54",2.009,54
"5306","2819","CWT+DWT","T27","60",1.95,60
"5307","2819","CWT+DWT","T27","67",2.339,67
"5308","2820","CWT+DWT","T27","11",0.22,11
"5309","2820","CWT+DWT","T27","18",0.245,18
"5310","2820","CWT+DWT","T27","24",0.403,24
"5311","2820","CWT+DWT","T27","38",1.165,38
"5312","2820","CWT+DWT","T27","46",2.051,46
"5313","2820","CWT+DWT","T27","54",2.623,54
"5314","2820","CWT+DWT","T27","60",3.006,60
"5315","2820","CWT+DWT","T27","67",3.979,67
"5316","2821","CWT+DWT","T27","11",0.215,11
"5317","2821","CWT+DWT","T27","18",0.278,18
"5318","2821","CWT+DWT","T27","24",0.393,24
"5319","2822","CWT+DWT","T27","11",0.178,11
"5320","2822","CWT+DWT","T27","18",0.231,18
"5321","2822","CWT+DWT","T27","24",0.225,24
"5322","2822","CWT+DWT","T27","38",0.449,38
"5323","2822","CWT+DWT","T27","46",0.75,46
"5324","2822","CWT+DWT","T27","54",1.319,54
"5325","2822","CWT+DWT","T27","60",1.346,60
"5326","2822","CWT+DWT","T27","67",1.45,67
"5327","2823","CWT+DWT","T27","11",0.071,11
"5328","2823","CWT+DWT","T27","18",0.193,18
"5329","2823","CWT+DWT","T27","24",0.073,24
"5330","2825","CWT+DWT","T27","11",0.606,11
"5331","2825","CWT+DWT","T27","18",0.086,18
"5332","2825","CWT+DWT","T27","24",0.103,24
"5333","2825","CWT+DWT","T27","38",0.32,38
"5334","2825","CWT+DWT","T27","46",0.595,46
"5335","2825","CWT+DWT","T27","54",0.961,54
"5336","2825","CWT+DWT","T27","60",0.866,60
"5337","2825","CWT+DWT","T27","67",1.131,67
"5338","2826","CWT+DWT","T27","11",0.141,11
"5339","2826","CWT+DWT","T27","18",0.16,18
"5340","2826","CWT+DWT","T27","24",0.157,24
"5341","2826","CWT+DWT","T27","38",0.392,38
"5342","2826","CWT+DWT","T27","46",0.755,46
"5343","2826","CWT+DWT","T27","54",1.151,54
"5344","2826","CWT+DWT","T27","60",1.276,60
"5345","2826","CWT+DWT","T27","67",1.175,67
"5346","2827","CWT+DWT","T27","11",0.14,11
"5347","2830","CWT+DWT","T27","11",0.141,11
"5348","2831","CWT+DWT","T27","11",0.045,11
"5349","2861","DWT","T18","11",0.308,11
"5350","2863","DWT","T18","11",0.126,11
"5351","2864","DWT","T18","11",0.094,11
"5352","2864","DWT","T18","18",0.09,18
"5353","2864","DWT","T18","24",0.116,24
"5354","2864","DWT","T18","38",0.123,38
"5355","2864","DWT","T18","46",0.108,46
"5356","2864","DWT","T18","54",0.131,54
"5357","2864","DWT","T18","60",0.13,60
"5358","2864","DWT","T18","67",0.178,67
"5359","2865","DWT","T18","11",0.251,11
"5360","2866","DWT","T18","11",0.206,11
"5361","2866","DWT","T18","18",0.156,18
"5362","2866","DWT","T18","24",0.164,24
"5363","2866","DWT","T18","38",0.211,38
"5364","2866","DWT","T18","46",0.175,46
"5365","2866","DWT","T18","54",0.289,54
"5366","2866","DWT","T18","60",0.368,60
"5367","2866","DWT","T18","67",0.428,67
"5368","2869","DWT","T18","11",0.17,11
"5369","2869","DWT","T18","18",0.203,18
"5370","2869","DWT","T18","24",0.287,24
"5371","2869","DWT","T18","38",0.918,38
"5372","2869","DWT","T18","46",1.217,46
"5373","2869","DWT","T18","54",1.64,54
"5374","2869","DWT","T18","60",1.552,60
"5375","2869","DWT","T18","67",1.663,67
"5376","2870","DWT","T18","11",0.253,11
"5377","2870","DWT","T18","18",0.293,18
"5378","2870","DWT","T18","24",0.354,24
"5379","2870","DWT","T18","38",0.971,38
"5380","2870","DWT","T18","46",1.066,46
"5381","2870","DWT","T18","54",2.066,54
"5382","2870","DWT","T18","60",2.311,60
"5383","2870","DWT","T18","67",1.904,67
"5384","2871","DWT","T18","11",0.124,11
"5385","2871","DWT","T18","18",0.111,18
"5386","2872","DWT","T18","11",0.121,11
"5387","2872","DWT","T18","18",0.097,18
"5388","2872","DWT","T18","24",0.138,24
"5389","2872","DWT","T18","38",0.267,38
"5390","2872","DWT","T18","46",0.228,46
"5391","2872","DWT","T18","54",0.373,54
"5392","2872","DWT","T18","60",0.294,60
"5393","2872","DWT","T18","67",0.351,67
"5394","2873","DWT","T18","11",0.141,11
"5395","2873","DWT","T18","18",0.185,18
"5396","2874","DWT","T18","11",0.156,11
"5397","2874","DWT","T18","18",0.069,18
"5398","2874","DWT","T18","24",0.125,24
"5399","2874","DWT","T18","38",0.157,38
"5400","2874","DWT","T18","46",0.183,46
"5401","2874","DWT","T18","54",0.186,54
"5402","2874","DWT","T18","60",0.303,60
"5403","2874","DWT","T18","67",0.364,67
"5404","2875","DWT","T18","11",0.084,11
"5405","2875","DWT","T18","18",0.055,18
"5406","2875","DWT","T18","24",0.067,24
"5407","2875","DWT","T18","38",0.058,38
"5408","2875","DWT","T18","46",0.077,46
"5409","2875","DWT","T18","54",0.082,54
"5410","2875","DWT","T18","60",0.081,60
"5411","2875","DWT","T18","67",0.073,67
"5412","2876","DWT","T18","11",0.124,11
"5413","2876","DWT","T18","18",0.157,18
"5414","2876","DWT","T18","24",0.186,24
"5415","2876","DWT","T18","38",0.231,38
"5416","2876","DWT","T18","46",0.55,46
"5417","2876","DWT","T18","54",0.826,54
"5418","2876","DWT","T18","60",1.968,60
"5419","2876","DWT","T18","67",1.427,67
"5420","2877","DWT","T18","11",0.146,11
"5421","2877","DWT","T18","18",0.143,18
"5422","2877","DWT","T18","24",0.191,24
"5423","2877","DWT","T18","38",0.187,38
"5424","2877","DWT","T18","46",0.369,46
"5425","2877","DWT","T18","54",0.714,54
"5426","2877","DWT","T18","60",0.792,60
"5427","2877","DWT","T18","67",1.058,67
"5428","2878","DWT","T18","11",0.261,11
"5429","2879","DWT","T18","11",0.183,11
"5430","2880","DWT","T18","11",0.271,11
"5431","2880","DWT","T18","18",0.213,18
"5432","2880","DWT","T18","24",0.289,24
"5433","2880","DWT","T18","38",0.452,38
"5434","2880","DWT","T18","46",0.56,46
"5435","2880","DWT","T18","54",1.122,54
"5436","2880","DWT","T18","60",1.361,60
"5437","2880","DWT","T18","67",1.529,67
"5438","2881","DWT","T18","11",0.248,11
"5439","2881","DWT","T18","18",0.23,18
"5440","2881","DWT","T18","24",0.242,24
"5441","2881","DWT","T18","38",0.429,38
"5442","2881","DWT","T18","54",0.93,54
"5443","2881","DWT","T18","60",1.293,60
"5444","2881","DWT","T18","67",1.254,67
"5445","2882","DWT","T18","11",0.112,11
"5446","2882","DWT","T18","18",0.218,18
"5447","2882","DWT","T18","24",0.212,24
"5448","2882","DWT","T18","38",0.42,38
"5449","2882","DWT","T18","46",0.519,46
"5450","2882","DWT","T18","54",1.15,54
"5451","2882","DWT","T18","60",1.006,60
"5452","2882","DWT","T18","67",1.106,67
"5453","2883","DWT","T18","11",0.19,11
"5454","2883","DWT","T18","18",0.152,18
"5455","2883","DWT","T18","24",0.224,24
"5456","2883","DWT","T18","38",0.326,38
"5457","2883","DWT","T18","46",0.343,46
"5458","2883","DWT","T18","54",0.574,54
"5459","2883","DWT","T18","60",1.098,60
"5460","2883","DWT","T18","67",1.226,67
"5461","2884","DWT","T18","11",0.213,11
"5462","2884","DWT","T18","18",0.243,18
"5463","2884","DWT","T18","24",0.339,24
"5464","2884","DWT","T18","38",0.576,38
"5465","2884","DWT","T18","46",0.708,46
"5466","2887","DWT","T18","11",0.157,11
"5467","2887","DWT","T18","18",0.245,18
"5468","2887","DWT","T18","24",0.247,24
"5469","2887","DWT","T18","38",0.721,38
"5470","2887","DWT","T18","46",1.009,46
"5471","2887","DWT","T18","54",1.516,54
"5472","2887","DWT","T18","60",1.816,60
"5473","2887","DWT","T18","67",1.88,67
"5474","2888","DWT","T18","11",0.278,11
"5475","2888","DWT","T18","18",0.188,18
"5476","2888","DWT","T18","24",0.283,24
"5477","2888","DWT","T18","38",0.565,38
"5478","2888","DWT","T18","46",0.956,46
"5479","2888","DWT","T18","54",1.832,54
"5480","2888","DWT","T18","60",2.159,60
"5481","2888","DWT","T18","67",2.352,67
"5482","2898","DWT","T18","11",0.286,11
"5483","2898","DWT","T18","18",0.29,18
"5484","2898","DWT","T18","24",0.375,24
"5485","2898","DWT","T18","38",0.746,38
"5486","2898","DWT","T18","46",1.05,46
"5487","2898","DWT","T18","54",1.578,54
"5488","2898","DWT","T18","60",2.198,60
"5489","2898","DWT","T18","67",2.422,67
"5490","2899","DWT","T18","11",0.176,11
"5491","2899","DWT","T18","18",0.149,18
"5492","2899","DWT","T18","24",0.198,24
"5493","2899","DWT","T18","38",0.478,38
"5494","2899","DWT","T18","46",0.544,46
"5495","2899","DWT","T18","54",0.655,54
"5496","2899","DWT","T18","60",0.922,60
"5497","2900","DWT","T18","11",0.221,11
"5498","2900","DWT","T18","18",0.211,18
"5499","2900","DWT","T18","24",0.399,24
"5500","2900","DWT","T18","38",0.958,38
"5501","2900","DWT","T18","46",0.987,46
"5502","2900","DWT","T18","54",1.618,54
"5503","2900","DWT","T18","60",1.681,60
"5504","2900","DWT","T18","67",1.768,67
"5505","2906","DWT","T18","11",0.184,11
"5506","2906","DWT","T18","18",0.188,18
"5507","2906","DWT","T18","24",0.224,24
"5508","2906","DWT","T18","38",0.379,38
"5509","2906","DWT","T18","54",1.47,54
"5510","2906","DWT","T18","60",1.698,60
"5511","2906","DWT","T18","67",1.706,67
"5512","2907","DWT","T18","11",0.191,11
"5513","2907","DWT","T18","18",0.192,18
"5514","2907","DWT","T18","24",0.219,24
"5515","2907","DWT","T18","38",0.291,38
"5516","2907","DWT","T18","46",0.387,46
"5517","2907","DWT","T18","54",0.564,54
"5518","2907","DWT","T18","60",0.532,60
"5519","2907","DWT","T18","67",0.847,67
