"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay","last"
"521","1399","DHE","T9","11",0.08,11,"False"
"522","1400","DHE","T9","11",0.042,11,"False"
"523","1401","DHE","T9","11",0.168,11,"False"
"524","1402","DHE","T9","11",0.146,11,"False"
"525","1404","DHE","T9","11",0.145,11,"False"
"526","1405","DHE","T9","11",0.17,11,"False"
"527","1406","DHE","T9","11",0.113,11,"False"
"528","1407","DHE","T9","11",0.276,11,"False"
"529","1408","DHE","T9","11",0.103,11,"False"
"530","1409","DHE","T9","11",0.05,11,"False"
"531","1410","DHE","T9","11",0.25,11,"False"
"532","1411","DHE","T9","11",0.04,11,"False"
"533","1412","DHE","T9","11",0.316,11,"False"
"534","1413","DHE","T9","11",0.074,11,"False"
"535","1414","DHE","T9","11",0.064,11,"False"
"536","1415","DHE","T9","11",0.077,11,"False"
"537","1416","DHE","T9","11",0.188,11,"False"
"538","1420","DHE","T9","11",0.062,11,"False"
"539","1421","DHE","T9","11",0.217,11,"False"
"540","1422","DHE","T9","11",0.194,11,"True"
"541","1926","CHE+DWT","T12","11",0.327,11,"False"
"542","1927","CHE+DWT","T12","11",0.255,11,"False"
"543","1928","CHE+DWT","T12","11",0.361,11,"False"
"544","1929","CHE+DWT","T12","11",0.201,11,"False"
"545","1930","CHE+DWT","T12","11",0.346,11,"False"
"546","1931","CHE+DWT","T12","11",0.432,11,"False"
"547","1932","CHE+DWT","T12","11",0.453,11,"False"
"548","1933","CHE+DWT","T12","11",0.225,11,"False"
"549","1937","CHE+DWT","T12","11",0.265,11,"False"
"550","1938","CHE+DWT","T12","11",0.093,11,"False"
"551","1939","CHE+DWT","T12","11",0.105,11,"False"
"552","1940","CHE+DWT","T12","11",0.213,11,"False"
"553","1943","CHE+DWT","T12","11",0.033,11,"False"
"554","1944","CHE+DWT","T12","11",0.107,11,"False"
"555","1945","CHE+DWT","T12","11",0.241,11,"False"
"556","1946","CHE+DWT","T12","11",0.241,11,"False"
"557","1948","CHE+DWT","T12","11",0.351,11,"False"
"558","1949","CHE+DWT","T12","11",0.296,11,"False"
"559","1950","CHE+DWT","T12","11",0.162,11,"False"
"560","1951","CHE+DWT","T12","11",0.402,11,"False"
"561","1952","CHE+DWT","T12","11",0.179,11,"False"
"562","1954","CHE+DWT","T12","11",0.282,11,"False"
"563","1956","CHE+DWT","T12","11",0.224,11,"False"
"564","1957","CHE+DWT","T12","11",0.276,11,"False"
"565","1958","CHE+DWT","T12","11",0.257,11,"False"
"566","1959","CHE+DWT","T12","11",0.092,11,"False"
"567","1960","CHE+DWT","T12","11",0.107,11,"False"
"568","1961","CHE+DWT","T12","11",0.09,11,"False"
"569","1964","CHE+DWT","T12","11",0.229,11,"False"
"570","1965","CHE+DWT","T12","11",0.061,11,"False"
"571","1966","CHE+DWT","T12","11",0.223,11,"False"
"572","1967","CHE+DWT","T12","11",0.281,11,"False"
"573","1968","CHE+DWT","T12","11",0.416,11,"False"
"574","1969","CHE+DWT","T12","11",0.32,11,"False"
"575","1970","CHE+DWT","T12","11",0.407,11,"False"
"576","1971","CHE+DWT","T12","11",0.235,11,"False"
"577","1973","CHE+DWT","T12","11",0.195,11,"True"
"578","1974","CHE+DWT","T12","11",0.247,11,"True"
"579","1975","CHE+DWT","T12","11",0.214,11,"True"
"580","1976","CHE+DWT","T12","11",0.135,11,"True"
"581","1977","CHE+DWT","T12","11",0.281,11,"True"
"582","1978","CHE+DWT","T12","11",0.229,11,"True"
"583","1979","CHE+DWT","T12","11",0.061,11,"True"
"584","1980","CHE+DWT","T12","11",0.397,11,"True"
"585","1981","CHE+DWT","T12","11",0.126,11,"True"
"586","1982","CHE+DWT","T12","11",0.148,11,"True"
"587","1983","CHE+DWT","T12","11",0.255,11,"True"
"588","1984","CHE+DWT","T12","11",0.226,11,"True"
"589","1986","CHE+DWT","T12","11",0.161,11,"False"
"590","1615","CHE+DHE","T14","11",0.277,11,"False"
"591","1616","CHE+DHE","T14","11",0.147,11,"False"
"592","1633","CHE+DHE","T14","11",0.218,11,"False"
"593","1634","CHE+DHE","T14","11",0.185,11,"True"
"594","1635","CHE+DHE","T14","11",0.06,11,"True"
"595","1761","CHE+DHE","T14","11",0.238,11,"False"
"596","1763","CHE+DHE","T14","11",0.149,11,"False"
"597","1764","CHE+DHE","T14","11",0.174,11,"False"
"598","1766","CHE+DHE","T14","11",0.265,11,"False"
"599","1767","CHE+DHE","T14","11",0.234,11,"False"
"600","1770","CHE+DHE","T14","11",0.064,11,"False"
"601","1771","CHE+DHE","T14","11",0.186,11,"False"
"602","1772","CHE+DHE","T14","11",0.19,11,"False"
"603","1773","CHE+DHE","T14","11",0.157,11,"False"
"604","1774","CHE+DHE","T14","11",0.185,11,"False"
"605","1775","CHE+DHE","T14","11",0.236,11,"False"
"606","1776","CHE+DHE","T14","11",0.276,11,"False"
"607","1777","CHE+DHE","T14","11",0.236,11,"False"
"608","1780","CHE+DHE","T14","11",0.232,11,"False"
"609","1783","CHE+DHE","T14","11",0.239,11,"True"
"610","1785","CHE+DHE","T14","11",0.125,11,"True"
"611","1786","CHE+DHE","T14","11",0.2,11,"False"
"612","1787","CHE+DHE","T14","11",0.15,11,"False"
"613","1790","CHE+DHE","T14","11",0.154,11,"False"
"614","1794","CHE+DHE","T14","11",0.086,11,"False"
"615","1803","CHE+DHE","T14","11",0.094,11,"False"
"616","1806","CHE+DHE","T14","11",0.16,11,"False"
"617","1807","CHE+DHE","T14","11",0.137,11,"False"
"618","1809","CHE+DHE","T14","11",0.174,11,"False"
"619","1810","CHE+DHE","T14","11",0.137,11,"False"
"620","1811","CHE+DHE","T14","11",0.066,11,"False"
"621","1814","CHE+DHE","T14","11",0.286,11,"False"
"622","1821","CHE+DHE","T14","11",0.175,11,"False"
"623","1824","CHE+DHE","T14","11",0.155,11,"False"
"624","1825","CHE+DHE","T14","11",0.209,11,"False"
"625","1827","CHE+DHE","T14","11",0.281,11,"False"
"626","1830","CHE+DHE","T14","11",0.226,11,"False"
"627","1831","CHE+DHE","T14","11",0.248,11,"False"
"628","1839","CHE+DHE","T14","11",0.06,11,"False"
"629","1840","CHE+DHE","T14","11",0.224,11,"False"
"630","1841","CHE+DHE","T14","11",0.159,11,"False"
"631","1846","CHE+DHE","T14","11",0.218,11,"False"
"632","1848","CHE+DHE","T14","11",0.389,11,"False"
"633","1849","CHE+DHE","T14","11",0.172,11,"False"
"634","1850","CHE+DHE","T14","11",0.162,11,"False"
"635","1851","CHE+DHE","T14","11",0.16,11,"False"
"636","1854","CHE+DHE","T14","11",0.149,11,"False"
"637","1855","CHE+DHE","T14","11",0.205,11,"False"
"638","1856","CHE+DHE","T14","11",0.243,11,"False"
"639","1857","CHE+DHE","T14","11",0.121,11,"False"
"640","1858","CHE+DHE","T14","11",0.157,11,"False"
"641","1859","CHE+DHE","T14","11",0.213,11,"False"
"642","1860","CHE+DHE","T14","11",0.093,11,"False"
"643","1861","CHE+DHE","T14","11",0.251,11,"False"
"644","1862","CHE+DHE","T14","11",0.165,11,"False"
"645","1863","CHE+DHE","T14","11",0.231,11,"False"
"646","1864","CHE+DHE","T14","11",0.221,11,"False"
"647","1866","CHE+DHE","T14","11",0.203,11,"False"
"648","1870","CHE+DHE","T14","11",0.155,11,"False"
"649","1873","CHE+DHE","T14","11",0.129,11,"False"
"650","1874","CHE+DHE","T14","11",0.168,11,"False"
"651","1876","CHE+DHE","T14","11",0.263,11,"False"
"652","1878","CHE+DHE","T14","11",0.23,11,"False"
"653","1879","CHE+DHE","T14","11",0.252,11,"False"
"654","1880","CHE+DHE","T14","11",0.192,11,"False"
"655","1881","CHE+DHE","T14","11",0.218,11,"False"
"656","1884","CHE+DHE","T14","11",0.224,11,"False"
"657","1887","CHE+DHE","T14","11",0.25,11,"False"
"658","1888","CHE+DHE","T14","11",0.152,11,"False"
"659","1889","CHE+DHE","T14","11",0.2,11,"False"
"660","1893","CHE+DHE","T14","11",0.193,11,"False"
"661","1894","CHE+DHE","T14","11",0.201,11,"False"
"662","1895","CHE+DHE","T14","11",0.277,11,"False"
"663","1896","CHE+DHE","T14","11",0.166,11,"False"
"664","1897","CHE+DHE","T14","11",0.078,11,"False"
"665","1898","CHE+DHE","T14","11",0.232,11,"False"
"666","1899","CHE+DHE","T14","11",0.179,11,"False"
"667","1904","CHE+DHE","T14","11",0.2,11,"False"
"668","1905","CHE+DHE","T14","11",0.213,11,"False"
"669","1906","CHE+DHE","T14","11",0.187,11,"False"
"670","1907","CHE+DHE","T14","11",0.276,11,"False"
"671","1908","CHE+DHE","T14","11",0.177,11,"False"
"672","1910","CHE+DHE","T14","11",0.244,11,"False"
"673","1911","CHE+DHE","T14","11",0.217,11,"False"
"674","1912","CHE+DHE","T14","11",0.176,11,"False"
"675","1915","CHE+DHE","T14","11",0.24,11,"False"
"676","1921","CHE+DHE","T14","11",0.222,11,"False"
"677","1922","CHE+DHE","T14","11",0.257,11,"True"
"678","1923","CHE+DHE","T14","11",0.196,11,"True"
"679","1924","CHE+DHE","T14","11",0.06,11,"False"
"680","2057","CHE+DHE","T14","11",0.075,11,"False"
"681","2058","CHE+DHE","T14","11",0.091,11,"False"
"682","2059","CHE+DHE","T14","11",0.09,11,"False"
"683","2060","CHE+DHE","T14","11",0.069,11,"False"
"684","2061","CHE+DHE","T14","11",0.141,11,"True"
"685","2062","CHE+DHE","T14","11",0.213,11,"True"
"686","2063","CHE+DHE","T14","11",0.225,11,"True"
"687","2064","CHE+DHE","T14","11",0.196,11,"True"
"688","2065","CHE+DHE","T14","11",0.18,11,"True"
"689","2067","CHE+DHE","T14","11",0.166,11,"True"
"690","2068","CHE+DHE","T14","11",0.201,11,"True"
"691","2069","CHE+DHE","T14","11",0.083,11,"True"
"692","2070","CHE+DHE","T14","11",0.211,11,"True"
"693","2071","CHE+DHE","T14","11",0.181,11,"True"
"694","2072","CHE+DHE","T14","11",0.106,11,"True"
"695","2093","CWT+DHE","T15","11",0.238,11,"False"
"696","2094","CWT+DHE","T15","11",0.278,11,"False"
"697","2095","CWT+DHE","T15","11",0.217,11,"False"
"698","2096","CWT+DHE","T15","11",0.153,11,"False"
"699","2098","CWT+DHE","T15","11",0.388,11,"False"
"700","2100","CWT+DHE","T15","11",0.133,11,"False"
"701","2104","CWT+DHE","T15","11",0.174,11,"False"
"702","2108","CWT+DHE","T15","11",0.114,11,"False"
"703","2113","CWT+DHE","T15","11",0.233,11,"False"
"704","2114","CWT+DHE","T15","11",0.179,11,"False"
"705","2115","CWT+DHE","T15","11",0.175,11,"False"
"706","2116","CWT+DHE","T15","11",0.246,11,"False"
"707","2120","CWT+DHE","T15","11",0.286,11,"False"
"708","1991","CWT+DWT","T13","11",0.162,11,"False"
"709","1992","CWT+DWT","T13","11",0.194,11,"False"
"710","1993","CWT+DWT","T13","11",0.247,11,"False"
"711","1997","CWT+DWT","T13","11",0.323,11,"False"
"712","1998","CWT+DWT","T13","11",0.328,11,"False"
"713","1999","CWT+DWT","T13","11",0.179,11,"False"
"714","2000","CWT+DWT","T13","11",0.276,11,"False"
"715","2003","CWT+DWT","T13","11",0.206,11,"False"
"716","2005","CWT+DWT","T13","11",0.154,11,"False"
"717","2006","CWT+DWT","T13","11",0.151,11,"False"
"718","2008","CWT+DWT","T13","11",0.221,11,"False"
"719","2009","CWT+DWT","T13","11",0.12,11,"False"
"720","2010","CWT+DWT","T13","11",0.245,11,"False"
"721","2011","CWT+DWT","T13","11",0.267,11,"False"
"722","2012","CWT+DWT","T13","11",0.281,11,"False"
"723","2013","CWT+DWT","T13","11",0.27,11,"False"
"724","2014","CWT+DWT","T13","11",0.241,11,"False"
"725","2015","CWT+DWT","T13","11",0.256,11,"False"
"726","2016","CWT+DWT","T13","11",0.202,11,"True"
"727","2017","CWT+DWT","T13","11",0.11,11,"False"
"728","2019","CWT+DWT","T13","11",0.479,11,"False"
"729","2022","CWT+DWT","T13","11",0.216,11,"False"
"730","2023","CWT+DWT","T13","11",0.251,11,"False"
"731","2024","CWT+DWT","T13","11",0.128,11,"False"
"732","2025","CWT+DWT","T13","11",0.093,11,"False"
"733","2026","CWT+DWT","T13","11",0.267,11,"False"
"734","2027","CWT+DWT","T13","11",0.159,11,"False"
"735","2031","CWT+DWT","T13","11",0.217,11,"False"
"736","2032","CWT+DWT","T13","11",0.277,11,"False"
"737","2033","CWT+DWT","T13","11",0.462,11,"False"
"738","2034","CWT+DWT","T13","11",0.059,11,"False"
"739","2037","CWT+DWT","T13","11",0.127,11,"False"
"740","2038","CWT+DWT","T13","11",0.085,11,"False"
"741","2039","CWT+DWT","T13","11",0.206,11,"False"
"742","2040","CWT+DWT","T13","11",0.133,11,"False"
"743","2041","CWT+DWT","T13","11",0.281,11,"False"
"744","2042","CWT+DWT","T13","11",0.127,11,"False"
"745","2043","CWT+DWT","T13","11",0.318,11,"False"
"746","2044","CWT+DWT","T13","11",0.234,11,"False"
"747","2045","CWT+DWT","T13","11",0.067,11,"False"
"748","2046","CWT+DWT","T13","11",0.155,11,"False"
"749","2047","CWT+DWT","T13","11",0.149,11,"False"
"750","2048","CWT+DWT","T13","11",0.147,11,"False"
"751","2050","CWT+DWT","T13","11",0.134,11,"False"
"752","2051","CWT+DWT","T13","11",0.303,11,"False"
"753","2052","CWT+DWT","T13","11",0.139,11,"False"
"754","2053","CWT+DWT","T13","11",0.089,11,"False"
"755","2054","CWT+DWT","T13","11",0.209,11,"False"
"756","2055","CWT+DWT","T13","11",0.241,11,"False"
"757","2080","CWT+DWT","T13","11",0.044,11,"False"
"758","2081","CWT+DWT","T13","11",0.104,11,"False"
"759","2083","CWT+DWT","T13","11",0.122,11,"True"
"760","2084","CWT+DWT","T13","11",0.275,11,"True"
"761","2085","CWT+DWT","T13","11",0.219,11,"True"
"762","2086","CWT+DWT","T13","11",0.261,11,"True"
"763","2087","CWT+DWT","T13","11",0.181,11,"True"
"764","2088","CWT+DWT","T13","11",0.11,11,"True"
"765","2089","CWT+DWT","T13","11",0.021,11,"True"
"766","2090","CWT+DWT","T13","11",0.152,11,"True"
"767","2091","CWT+DWT","T13","11",0.138,11,"True"
"768","2260","CWT","T16","11",0.058,11,"False"
"769","2261","CWT","T16","11",0.062,11,"False"
"770","2262","CWT","T16","11",0.055,11,"False"
"771","2263","CWT","T16","11",0.092,11,"False"
"772","2264","CWT","T16","11",0.099,11,"False"
"773","2267","CWT","T16","11",0.119,11,"False"
"774","2269","CWT","T16","11",0.059,11,"False"
"775","2270","CWT","T16","11",0.152,11,"False"
"776","2271","CWT","T16","11",0.094,11,"False"
"777","2272","CWT","T16","11",0.088,11,"False"
"778","2273","CWT","T16","11",0.096,11,"False"
"779","2274","CWT","T16","11",0.112,11,"False"
"780","2281","CWT","T16","11",0.16,11,"False"
"781","2282","CWT","T16","11",0.126,11,"False"
"782","2283","CWT","T16","11",0.152,11,"False"
"783","2284","CWT","T16","11",0.184,11,"False"
"784","2286","CWT","T16","11",0.179,11,"False"
"785","2292","CWT","T16","11",0.161,11,"False"
"786","2293","CWT","T16","11",0.205,11,"False"
"787","2294","CWT","T16","11",0.066,11,"False"
"788","2296","CWT","T16","11",0.188,11,"False"
"789","2297","CWT","T16","11",0.127,11,"False"
"790","2298","CWT","T16","11",0.121,11,"False"
"791","2299","CWT","T16","11",0.093,11,"False"
"792","2300","CWT","T16","11",0.146,11,"False"
"793","2302","CWT","T16","11",0.146,11,"False"
"794","2303","CWT","T16","11",0.117,11,"False"
"795","2304","CWT","T16","11",0.137,11,"False"
"796","2305","CWT","T16","11",0.071,11,"False"
"797","2306","CWT","T16","11",0.192,11,"False"
"798","2307","CWT","T16","11",0.091,11,"False"
"799","2308","CWT","T16","11",0.112,11,"False"
"800","2309","CWT","T16","11",0.106,11,"False"
"801","2310","CWT","T16","11",0.051,11,"False"
"802","2311","CWT","T16","11",0.08,11,"False"
"803","2314","CWT","T16","11",0.127,11,"False"
"804","2315","CWT","T16","11",0.117,11,"False"
"805","2316","CWT","T16","11",0.084,11,"False"
"806","2317","CWT","T16","11",0.17,11,"False"
"807","2318","CWT","T16","11",0.095,11,"False"
"808","2319","CWT","T16","11",0.049,11,"False"
"809","2320","CWT","T16","11",0.067,11,"False"
"810","2321","CWT","T16","11",0.113,11,"False"
"811","2322","CWT","T16","11",0.091,11,"False"
"812","2323","CWT","T16","11",0.055,11,"False"
"813","2324","CWT","T16","11",0.126,11,"False"
"814","2325","CWT","T16","11",0.097,11,"False"
"815","2326","CWT","T16","11",0.125,11,"False"
"816","2330","CWT","T16","11",0.083,11,"False"
"817","2332","CWT","T16","11",0.055,11,"False"
"818","2334","CWT","T16","11",0.071,11,"False"
"819","2338","CWT","T16","11",0.139,11,"False"
"820","2339","CWT","T16","11",0.155,11,"False"
"821","2341","CWT","T16","11",0.129,11,"False"
"822","2343","CWT","T16","11",0.127,11,"False"
"823","2345","CWT","T16","11",0.21,11,"False"
"824","2346","CWT","T16","11",0.102,11,"False"
"825","2347","CWT","T16","11",0.073,11,"False"
"826","2348","CWT","T16","11",0.051,11,"False"
"827","2350","CWT","T16","11",0.1,11,"False"
"828","2351","CWT","T16","11",0.121,11,"False"
"829","2352","CWT","T16","11",0.134,11,"False"
"830","2353","CWT","T16","11",0.048,11,"False"
"831","2354","CWT","T16","11",0.044,11,"False"
"832","2355","CWT","T16","11",0.153,11,"False"
"833","2356","CWT","T16","11",0.123,11,"False"
"834","2357","CWT","T16","11",0.112,11,"False"
"835","2361","CWT","T16","11",0.152,11,"False"
"836","2362","CWT","T16","11",0.123,11,"False"
"837","2364","CWT","T16","11",0.174,11,"False"
"838","2365","CWT","T16","11",0.131,11,"False"
"839","2367","CWT","T16","11",0.076,11,"False"
"840","2368","CWT","T16","11",0.069,11,"False"
"841","2369","CWT","T16","11",0.083,11,"False"
"842","2370","CWT","T16","11",0.158,11,"False"
"843","2371","CWT","T16","11",0.087,11,"True"
"844","2372","CWT","T16","11",0.111,11,"False"
"845","2373","CWT","T16","11",0.096,11,"True"
"846","2374","CWT","T16","11",0.108,11,"False"
"847","2375","CWT","T16","11",0.154,11,"True"
"848","2376","CWT","T16","11",0.118,11,"False"
"849","2377","CWT","T16","11",0.07,11,"False"
"850","2378","CWT","T16","11",0.051,11,"False"
"851","2379","CWT","T16","11",0.095,11,"False"
"852","2380","CWT","T16","11",0.092,11,"False"
"853","2513","CHE","T22","11",0.089,11,"False"
"854","2514","CHE","T22","11",0.123,11,"False"
"855","2515","CHE","T22","11",0.156,11,"False"
"856","2516","CHE","T22","11",0.134,11,"False"
"857","2517","CHE","T22","11",0.094,11,"False"
"858","2520","CHE","T22","11",0.111,11,"False"
"859","2526","CHE","T22","11",0.154,11,"False"
"860","2527","CHE","T22","11",0.082,11,"False"
"861","2529","CHE","T22","11",0.099,11,"False"
"862","2531","CHE","T22","11",0.089,11,"False"
"863","2532","CHE","T22","11",0.096,11,"False"
"864","2533","CHE","T22","11",0.093,11,"False"
"865","2534","CHE","T22","11",0.067,11,"False"
"866","2538","CHE","T22","11",0.107,11,"False"
"867","2539","CHE","T22","11",0.094,11,"False"
"868","2540","CHE","T22","11",0.111,11,"True"
"869","2541","CHE","T22","11",0.067,11,"False"
"870","2542","CHE","T22","11",0.119,11,"False"
"871","2543","CHE","T22","11",0.042,11,"False"
"872","2544","CHE","T22","11",0.132,11,"False"
"873","2547","CHE","T22","11",0.132,11,"False"
"874","2550","CHE","T22","11",0.082,11,"False"
"875","2561","CHE","T22","11",0.107,11,"False"
"876","2564","CHE","T22","11",0.076,11,"False"
"877","2566","CHE","T22","11",0.15,11,"False"
"878","2567","CHE","T22","11",0.098,11,"False"
"879","2568","CHE","T22","11",0.093,11,"False"
"880","2569","CHE","T22","11",0.119,11,"False"
"881","2576","CHE","T22","11",0.073,11,"False"
"882","2577","CHE","T22","11",0.082,11,"False"
"883","2580","CHE","T22","11",0.075,11,"False"
"884","2584","CHE","T22","11",0.089,11,"False"
"885","2585","CHE","T22","11",0.092,11,"False"
"886","2586","CHE","T22","11",0.21,11,"False"
"887","2587","CHE","T22","11",0.139,11,"False"
"888","2588","CHE","T22","11",0.113,11,"False"
"889","2591","CHE","T22","11",0.151,11,"False"
"890","2592","CHE","T22","11",0.205,11,"False"
"891","2593","CHE","T22","11",0.082,11,"False"
"892","2603","CHE","T22","11",0.081,11,"False"
"893","2608","CHE","T22","11",0.111,11,"False"
"894","2385","DWT","T17","11",0.247,11,"False"
"895","2386","DWT","T17","11",0.295,11,"False"
"896","2387","DWT","T17","11",0.28,11,"False"
"897","2389","DWT","T17","11",0.259,11,"False"
"898","2390","DWT","T17","11",0.21,11,"False"
"899","2391","DWT","T17","11",0.15,11,"False"
"900","2396","DWT","T17","11",0.083,11,"False"
"901","2397","DWT","T17","11",0.266,11,"False"
"902","2398","DWT","T17","11",0.195,11,"False"
"903","2401","DWT","T17","11",0.217,11,"False"
"904","2402","DWT","T17","11",0.254,11,"False"
"905","2404","DWT","T17","11",0.299,11,"False"
"906","2405","DWT","T17","11",0.177,11,"False"
"907","2406","DWT","T17","11",0.082,11,"False"
"908","2407","DWT","T17","11",0.138,11,"True"
"909","2408","DWT","T17","11",0.176,11,"False"
"910","2409","DWT","T17","11",0.279,11,"False"
"911","2410","DWT","T17","11",0.112,11,"False"
"912","2412","DWT","T17","11",0.1,11,"False"
"913","2413","DWT","T17","11",0.241,11,"False"
"914","2414","DWT","T17","11",0.081,11,"False"
